task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
288,117,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/288,credco_webconf_articles.tar,13,13article.txt,13,173,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,0,3262,3473,"A 2015 report from Mexico’s Tax Administration Service found that 43% of all the alcohol consumed in the nationis illegal, produced under unregulated circumstances resulting in potentially dangerous concoctions.",18449
288,117,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/288,credco_webconf_articles.tar,13,13article.txt,13,173,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,0,3537,3681,"1.4 million gallons of adulterated alcohol since 2010 — not just from small local establishments, but from hotels and other entertainment areas,",18449
288,117,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/288,credco_webconf_articles.tar,13,13article.txt,13,174,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,6,Experts are cited,0,6385,6508,"A search of the agency's data shows nearly 300 U.S. citizens have drowned in Mexico in the last decade, 39 last year alone.",18449
288,117,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/288,credco_webconf_articles.tar,13,13article.txt,13,174,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,6,Experts are cited,0,3480,3515,national health authority in Mexico,18449
288,117,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/288,credco_webconf_articles.tar,13,13article.txt,13,175,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,2,Fairly Convincing,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,176,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,2,Somewhat low credibility,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,177,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,4,Completely Representative,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,178,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,3,A little bit clickbaity,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,179,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,2,"Cliffhanger to a story (“You Won’t Believe What Happens Next”, “Man Divorces His Wife After Overhearing This Conversation”)",0,48,85,Experts Beg Parents To Know The Signs,4733
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,180,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,2,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,181,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",2,Experts,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,182,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",4,Organizations,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,183,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,1,Expert 1,0,770,813,experts at the West Central Health District,4733
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,184,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,3660,3664,"CDC,",4733
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,185,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,1,Completely justified,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,186,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,187,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,188,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,189,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,190,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,191,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,192,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,193,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,194,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,3,No Causal Claim,0,0,0,,0
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,195,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,6,Experts are cited,0,814,961,"in Georgia warn that it could be a record-breaking year for the disease, which is already causing outbreaks among school kids and college students.",4733
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,195,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,6,Experts are cited,0,3665,3747,"outbreaks of HFMD are not common in the USA, but that might be changing this year.",4733
289,118,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/289,credco_webconf_articles.tar,14,14article.txt,13,196,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,2,Fairly Convincing,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,197,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,2,Somewhat low credibility,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,198,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,2,Somewhat Unrepresentative,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,199,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,3,How is the title unrepresentative of the content of the article? (Select all that apply).,2,Title emphasizes different information than the body,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,200,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,3,How is the title unrepresentative of the content of the article? (Select all that apply).,3,Title carries little information about the body,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,201,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,2,Somewhat clickbaity,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,202,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",0,79,107,It’s All A Giant Deadly Scam,4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,203,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,4,"Hidden secret or trick (“Fitness Companies Hate Him...”, “Experts are Dying to Know Their Secret”)",0,79,107,It’s All A Giant Deadly Scam,4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,204,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,7,Inducing fear (“Is Your Boyfriend Cheating on You?”),0,79,107,It’s All A Giant Deadly Scam,4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,205,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,271,423,"Canadian Concordia University’s kinesiology professor Genevieve Rail was awarded a grant of $270,000 to study the effects of HPV vaccines on the public.",4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,206,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",2,Experts,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,207,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",3,Studies,0,0,0,,0
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,208,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,1,Expert 1,0,569,607,"Rail and study co-author Abby Lippman,",4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,209,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,2,Expert 2,0,3436,3514,"one of the lead HPV vaccine developers for Merck’s Gardasil, Dr. Diane Harper,",4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,210,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,648,778,published an op-ed article in Montreal’s Le Devoir newspaper questioning the safety and benefits of human papillomavirus vaccines.,4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,210,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,569,647,"Rail and study co-author Abby Lippman, a McGill University professor emeritus,",4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,211,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,2,Scientific Study 2,0,1304,1467,"Oh, of course statistics provided by pro-vaccine agencies and Big Pharma were included in the National Post article that “prove” HPV vaccine’s efficacy and safety.",4589
290,119,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/290,credco_webconf_articles.tar,15,15article.txt,15,212,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,3,Scientific Study 3,0,3751,3906,[Image of a table titled “WARNING (HPV4 Gardasil & HPV 2 Cervarix): Adverse Reactions And Deaths As Reported To The Vaccine Adverse Event Reporting System],4589
